L: 6, m: 3, W: 1.871032, wrst_PtsChecked 4031.000000, avg_PtsChecked 1650.411000, wrst_Dist 1.854747, avg_Dist 0.018573, wrst_RelativeDist 3.434595, avg_RelativeDist 1.021150, avg_rho 0.916000, tau 183.379000, tau_other 0.242250, num_buckets 1938, ClusteringTime 0.128086, avg_SearchingTime 0.013217, wrst_SearchingTime 0.018473 
L: 6, m: 3, W: 2.058135, wrst_PtsChecked 4413.000000, avg_PtsChecked 1969.658000, wrst_Dist 1.854747, avg_Dist 0.014493, wrst_RelativeDist 2.719694, avg_RelativeDist 1.009761, avg_rho 0.905000, tau 218.850889, tau_other 0.198625, num_buckets 1589, ClusteringTime 0.101520, avg_SearchingTime 0.009159, wrst_SearchingTime 0.012897 
L: 6, m: 3, W: 2.245238, wrst_PtsChecked 4854.000000, avg_PtsChecked 2330.348000, wrst_Dist 1.854747, avg_Dist 0.017393, wrst_RelativeDist 3.434595, avg_RelativeDist 1.017697, avg_rho 0.920000, tau 258.927556, tau_other 0.163875, num_buckets 1311, ClusteringTime 0.086358, avg_SearchingTime 0.006480, wrst_SearchingTime 0.009525 
L: 6, m: 3, W: 2.432341, wrst_PtsChecked 5004.000000, avg_PtsChecked 2664.264000, wrst_Dist 1.854747, avg_Dist 0.012116, wrst_RelativeDist 2.719694, avg_RelativeDist 1.009125, avg_rho 0.920000, tau 296.029333, tau_other 0.138500, num_buckets 1108, ClusteringTime 0.078117, avg_SearchingTime 0.005037, wrst_SearchingTime 0.007225 
L: 6, m: 3, W: 2.619444, wrst_PtsChecked 5159.000000, avg_PtsChecked 3023.986000, wrst_Dist 0.938933, avg_Dist 0.014025, wrst_RelativeDist 2.824659, avg_RelativeDist 1.010725, avg_rho 0.918000, tau 335.998444, tau_other 0.120125, num_buckets 961, ClusteringTime 0.072193, avg_SearchingTime 0.004125, wrst_SearchingTime 0.005652 
L: 6, m: 4, W: 1.496825, wrst_PtsChecked 1508.000000, avg_PtsChecked 734.473000, wrst_Dist 1.854747, avg_Dist 0.033134, wrst_RelativeDist 2.934605, avg_RelativeDist 1.037366, avg_rho 0.868000, tau 81.608111, tau_other 0.704167, num_buckets 4225, ClusteringTime 0.373953, avg_SearchingTime 0.061164, wrst_SearchingTime 0.080513 
L: 6, m: 4, W: 1.683929, wrst_PtsChecked 2509.000000, avg_PtsChecked 1001.570000, wrst_Dist 1.854747, avg_Dist 0.025803, wrst_RelativeDist 3.394166, avg_RelativeDist 1.028911, avg_rho 0.904000, tau 111.285556, tau_other 0.598167, num_buckets 3589, ClusteringTime 0.301948, avg_SearchingTime 0.042800, wrst_SearchingTime 0.059590 
L: 6, m: 4, W: 1.871032, wrst_PtsChecked 3162.000000, avg_PtsChecked 1249.381000, wrst_Dist 1.854747, avg_Dist 0.027094, wrst_RelativeDist 3.434595, avg_RelativeDist 1.029036, avg_rho 0.899000, tau 138.820111, tau_other 0.505667, num_buckets 3034, ClusteringTime 0.237884, avg_SearchingTime 0.030417, wrst_SearchingTime 0.045104 
L: 6, m: 4, W: 2.058135, wrst_PtsChecked 3529.000000, avg_PtsChecked 1442.338000, wrst_Dist 1.854747, avg_Dist 0.020589, wrst_RelativeDist 2.887588, avg_RelativeDist 1.018897, avg_rho 0.895000, tau 160.259778, tau_other 0.424667, num_buckets 2548, ClusteringTime 0.188721, avg_SearchingTime 0.020709, wrst_SearchingTime 0.030855 
L: 6, m: 4, W: 2.245238, wrst_PtsChecked 3551.000000, avg_PtsChecked 1587.376000, wrst_Dist 1.854747, avg_Dist 0.025250, wrst_RelativeDist 3.434595, avg_RelativeDist 1.024125, avg_rho 0.888000, tau 176.375111, tau_other 0.366000, num_buckets 2196, ClusteringTime 0.157841, avg_SearchingTime 0.015303, wrst_SearchingTime 0.024084 
L: 6, m: 4, W: 2.432341, wrst_PtsChecked 3808.000000, avg_PtsChecked 1670.262000, wrst_Dist 1.854747, avg_Dist 0.017465, wrst_RelativeDist 2.719694, avg_RelativeDist 1.014207, avg_rho 0.888000, tau 185.584667, tau_other 0.322500, num_buckets 1935, ClusteringTime 0.143037, avg_SearchingTime 0.012064, wrst_SearchingTime 0.019126 
L: 6, m: 4, W: 2.619444, wrst_PtsChecked 3654.000000, avg_PtsChecked 1757.135000, wrst_Dist 0.956784, avg_Dist 0.021872, wrst_RelativeDist 2.859350, avg_RelativeDist 1.019925, avg_rho 0.885000, tau 195.237222, tau_other 0.295333, num_buckets 1772, ClusteringTime 0.131336, avg_SearchingTime 0.010264, wrst_SearchingTime 0.016682 
L: 9, m: 2, W: 1.496825, wrst_PtsChecked 2042.000000, avg_PtsChecked 1075.778000, wrst_Dist 1.854747, avg_Dist 0.025883, wrst_RelativeDist 3.434595, avg_RelativeDist 1.030446, avg_rho 0.906000, tau 119.530889, tau_other 0.363250, num_buckets 2906, ClusteringTime 0.203451, avg_SearchingTime 0.029731, wrst_SearchingTime 0.038558 
L: 9, m: 2, W: 1.683929, wrst_PtsChecked 2470.000000, avg_PtsChecked 1320.179000, wrst_Dist 1.854747, avg_Dist 0.014454, wrst_RelativeDist 2.719694, avg_RelativeDist 1.012555, avg_rho 0.927000, tau 146.686556, tau_other 0.296875, num_buckets 2375, ClusteringTime 0.158560, avg_SearchingTime 0.019523, wrst_SearchingTime 0.026095 
L: 9, m: 2, W: 1.871032, wrst_PtsChecked 3174.000000, avg_PtsChecked 1670.316000, wrst_Dist 1.854747, avg_Dist 0.016693, wrst_RelativeDist 2.719694, avg_RelativeDist 1.014140, avg_rho 0.930000, tau 185.590667, tau_other 0.244875, num_buckets 1959, ClusteringTime 0.124743, avg_SearchingTime 0.013289, wrst_SearchingTime 0.018748 
L: 9, m: 2, W: 2.058135, wrst_PtsChecked 3631.000000, avg_PtsChecked 1868.485000, wrst_Dist 1.854747, avg_Dist 0.018901, wrst_RelativeDist 3.434595, avg_RelativeDist 1.021510, avg_rho 0.937000, tau 207.609444, tau_other 0.208125, num_buckets 1665, ClusteringTime 0.105830, avg_SearchingTime 0.009846, wrst_SearchingTime 0.013979 
L: 9, m: 2, W: 2.245238, wrst_PtsChecked 3671.000000, avg_PtsChecked 1980.673000, wrst_Dist 1.854747, avg_Dist 0.009030, wrst_RelativeDist 2.719694, avg_RelativeDist 1.005968, avg_rho 0.963000, tau 220.074778, tau_other 0.178750, num_buckets 1430, ClusteringTime 0.092722, avg_SearchingTime 0.007418, wrst_SearchingTime 0.010840 
L: 9, m: 2, W: 2.432341, wrst_PtsChecked 3870.000000, avg_PtsChecked 2058.960000, wrst_Dist 1.854747, avg_Dist 0.012389, wrst_RelativeDist 2.887588, avg_RelativeDist 1.010938, avg_rho 0.950000, tau 228.773333, tau_other 0.159500, num_buckets 1276, ClusteringTime 0.087851, avg_SearchingTime 0.006107, wrst_SearchingTime 0.008765 
L: 9, m: 2, W: 2.619444, wrst_PtsChecked 4179.000000, avg_PtsChecked 2218.198000, wrst_Dist 1.102190, avg_Dist 0.012341, wrst_RelativeDist 2.467561, avg_RelativeDist 1.010044, avg_rho 0.937000, tau 246.466444, tau_other 0.137125, num_buckets 1097, ClusteringTime 0.082516, avg_SearchingTime 0.004780, wrst_SearchingTime 0.006662 
L: 9, m: 3, W: 1.496825, wrst_PtsChecked 1416.000000, avg_PtsChecked 676.168000, wrst_Dist 1.854747, avg_Dist 0.035001, wrst_RelativeDist 3.434595, avg_RelativeDist 1.040777, avg_rho 0.863000, tau 75.129778, tau_other 0.897188, num_buckets 4785, ClusteringTime 0.451423, avg_SearchingTime 0.077735, wrst_SearchingTime 0.104045 
L: 9, m: 3, W: 1.683929, wrst_PtsChecked 1819.000000, avg_PtsChecked 762.775000, wrst_Dist 1.854747, avg_Dist 0.027076, wrst_RelativeDist 2.934605, avg_RelativeDist 1.032411, avg_rho 0.901000, tau 84.752778, tau_other 0.780750, num_buckets 4164, ClusteringTime 0.358467, avg_SearchingTime 0.054619, wrst_SearchingTime 0.073411 
L: 9, m: 3, W: 1.871032, wrst_PtsChecked 2691.000000, avg_PtsChecked 991.267000, wrst_Dist 1.854747, avg_Dist 0.028806, wrst_RelativeDist 3.434595, avg_RelativeDist 1.032927, avg_rho 0.888000, tau 110.140778, tau_other 0.649687, num_buckets 3465, ClusteringTime 0.279281, avg_SearchingTime 0.036224, wrst_SearchingTime 0.052250 
L: 9, m: 3, W: 2.058135, wrst_PtsChecked 3048.000000, avg_PtsChecked 1186.532000, wrst_Dist 1.854747, avg_Dist 0.022371, wrst_RelativeDist 3.434595, avg_RelativeDist 1.027139, avg_rho 0.909000, tau 131.836889, tau_other 0.574125, num_buckets 3062, ClusteringTime 0.237138, avg_SearchingTime 0.028007, wrst_SearchingTime 0.047090 
L: 9, m: 3, W: 2.245238, wrst_PtsChecked 3044.000000, avg_PtsChecked 1340.099000, wrst_Dist 1.854747, avg_Dist 0.022551, wrst_RelativeDist 3.434595, avg_RelativeDist 1.026249, avg_rho 0.898000, tau 148.899889, tau_other 0.506437, num_buckets 2701, ClusteringTime 0.204875, avg_SearchingTime 0.021182, wrst_SearchingTime 0.032852 
